 	да	да	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#8.973#9.172
419	долбоёбы	долбоёб	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#204.781#205.25
420	да	да	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#206.75#207.076
421	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#207.076#207.402
422	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#207.402#207.728
423	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#207.728#208.054
424	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#208.054#208.38
425	м	м	INTJ	_		_	_	_	@kt1997m-words#@kt1997m#208.38#208.706
426	большинство	большинство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#208.706#209.032
427	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#209.032#209.358
428	долбоёбы	долбоёб	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#209.358#209.687
429	#вздыхает#	#вздыхает#	X	_		_	_	_	@kt1997m-words#@kt1997m#213.656#214.01
430	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#214.01#214.364
431	это	этот	PRON	_	Animacy=Anim|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#214.364#214.718
432	баран	баран	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#214.718#215.072
433	который	который	DET	_	Case=Nom	_	_	_	@kt1997m-words#@kt1997m#215.072#215.426
434	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#215.426#215.78
435	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#215.78#216.134
436	типа	типа	PART	_		_	_	_	@kt1997m-words#@kt1997m#216.134#216.488
437	видит	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#216.488#216.842
438	то	то	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#216.842#217.196
439	шо	шо	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#217.196#217.55
440	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#217.55#217.904
441	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#217.904#218.258
442	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#218.258#218.612
443	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#218.612#218.966
444	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#218.966#219.32
445	хочет	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#219.32#219.674
446	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#219.674#220.028
447	понимать	понимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#220.028#220.382
448	а	а	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#220.382#220.736
449	сразу	сразу	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#220.736#221.09
450	же	же	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#221.09#221.444
451	отрицает	отрицать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#221.444#221.798
452	вот	вот	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#221.798#222.152
453	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#222.152#222.506
454	долбоёб	долбоёб	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#222.506#222.86
455	#вздыхает#	#вздыхает#	X	_		_	_	_	@kt1997m-words#@kt1997m#222.86#223.214
456	а	а	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#223.214#223.568
457	нормальный	нормальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#223.568#223.922
458	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#223.922#224.276
459	умный	умный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#224.276#224.63
460	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#224.63#224.984
461	мм	мм	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#224.984#225.338
462	не	не	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#225.338#225.692
463	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#225.692#226.046
464	срать	срать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#226.046#226.4
465	то	то	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#226.4#226.754
466	шо	шо	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#226.754#227.108
467	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#227.108#227.462
468	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#227.462#227.816
469	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#227.816#228.17
470	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#228.17#228.524
471	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#228.524#228.878
472	то	то	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#228.878#229.232
473	шо	шо	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#229.232#229.586
474	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#229.586#229.94
475	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#229.94#230.294
476	понимает	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#230.294#230.656
477	охуенно	охуенно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#235.707#236.255
478	да	да	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#239.918#240.418
479	да	да	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#240.418#240.918
480	э	э	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#243.279#243.672
481	если	если	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#243.672#244.065
482	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#244.065#244.458
483	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#244.458#244.851
484	ошибаюсь	ошибиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#244.851#245.244
485	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#245.244#245.637
486	Люба	Люба	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#245.637#246.03
487	придумала	придумать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#246.03#246.423
488	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#246.423#246.816
489	прикольная	прикольный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#246.816#247.209
490	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#247.209#247.602
491	вообще-то	вообще-то	ADV	_		_	_	_	@kt1997m-words#@kt1997m#247.602#248.0
492	арт-директор	арт-директор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#249.0#249.313
493	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#249.313#249.626
494	нез…	нез..	X	_	_	_	_	_	@kt1997m-words#@kt1997m#249.626#249.939
495	нельзя	нельзя	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#249.939#250.252
496	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#250.252#250.565
497	что	что	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#250.565#250.878
498	прям	прямо	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#250.878#251.191
499	арт-директор	арт-директор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#251.191#251.511
500	ну	ну	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#252.862#253.603
501	да	да	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#253.603#254.344
502	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#254.344#254.675
503	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@kt1997m-words#@kt1997m#254.675#255.006
504	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#255.006#255.337
505	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@kt1997m-words#@kt1997m#255.337#255.668
506	помогает	помогать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#255.668#255.999
507	вот	вот	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#255.999#256.33
508	с	с	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#256.33#256.661
509	визуальной	визуальный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#256.661#256.992
510	картинкой	картинка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#256.992#257.323
511	м	мм	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#257.323#257.654
512	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#257.654#257.985
513	очень	очень	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#257.985#258.316
514	пиздато	пиздато	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#258.316#258.647
515	делает	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#258.647#258.978
516	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kt1997m-words#@kt1997m#258.978#259.309
517	нашли	найти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#259.309#259.64
518	с	с	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#259.64#259.971
519	ней	она	PRON	_	Case=Ins|Gender=Fem|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#259.971#260.302
520	общий	общий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#260.302#260.633
521	язык	язык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#260.633#260.964
522	охуенно	охуенно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#260.964#261.31
523	да	да	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#272.04#272.438
524	и	и	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#272.438#272.836
525	снимала	снимать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#272.836#273.234
526	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#273.234#273.632
527	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#273.632#274.03
528	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#274.03#274.428
529	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#274.428#274.826
530	её	она	DET	_	_	_	_	_	@kt1997m-words#@kt1997m#274.826#275.224
531	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#275.224#275.622
532	клип	клип	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#275.622#276.02
533	во-первых	во-первых	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#276.02#276.418
534	снимали	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#276.418#276.816
535	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kt1997m-words#@kt1997m#276.816#277.214
536	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#277.214#277.612
537	на	на	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#277.612#278.01
538	фотик	фотик	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#278.01#278.408
539	#вздыхает#	#вздыхает#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#278.408#278.806
540	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kt1997m-words#@kt1997m#278.806#279.204
541	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#279.204#279.602
542	тупо	тупо	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#279.602#280.0
543	ходили	ходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#280.0#280.398
544	бухали	бухать	NOUN	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#280.398#280.796
545	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#280.796#281.194
546	снимали	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#281.194#281.592
547	всякую	всякий	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#281.592#281.99
548	хуйню	хуйня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#281.99#282.388
549	то	то	CCONJ	_		_	_	_	@kt1997m-words#@kt1997m#282.388#282.786
550	есть	быть	CCONJ	_		_	_	_	@kt1997m-words#@kt1997m#282.786#283.184
551	б…без	без	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#283.184#283.582
552	там	там	PART	_		_	_	_	@kt1997m-words#@kt1997m#283.582#283.98
553	#вздыхает#	#вздыхает#	X	_		_	_	_	@kt1997m-words#@kt1997m#283.98#284.378
554	какого-то	какой-то	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#284.378#284.776
555	п…плана	план	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#284.776#285.174
556	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#285.174#285.572
557	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#285.572#285.97
558	потом	потом	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#285.97#286.368
559	смонтировали	смонтировать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#286.368#286.766
560	и	и	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#286.766#287.164
561	всё	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#287.164#287.571
562	мм	мм	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#288.01#288.304
563	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#288.304#288.598
564	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#288.598#288.892
565	получилось	получиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#288.892#289.186
566	круто	круто	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#289.186#289.48
567	как	как	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#289.48#289.774
568	бы	бы	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#289.774#290.068
569	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#290.068#290.362
570	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#290.362#290.656
571	обосрали	обосрать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#290.656#290.95
572	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#290.95#291.244
573	получилось	получиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#291.244#291.538
574	реально	реально	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#291.538#291.832
575	прикольно	прикольно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#291.832#292.126
576	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#292.126#292.42
577	стильно	стильно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#292.42#292.724
578	#вздыхает#	#вздыхает#	X	_		_	_	_	@kt1997m-words#@kt1997m#294.4#294.796
579	а	а	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#294.796#295.192
580	в	в	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#295.192#295.588
581	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#295.588#295.984
582	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#295.984#296.38
583	в	в	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#296.38#296.776
584	Питере	Питер	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#296.776#297.172
585	в	в	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#297.172#297.568
586	разные	разный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#297.568#297.964
587	дни	день	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#297.964#298.366
588	да	да	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#302.06#302.47
589	мгм	мгм	INTJ	_		_	_	_	@kt1997m-words#@kt1997m#302.47#302.88
590	да	да	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#302.88#303.29
591	м	мм	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#305.1#305.433
592	ну	ну	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#305.433#305.766
593	знакомая	знакомая	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#305.766#306.1
594	нет	нет	PRED	_	_	_	_	_	@kt1997m-words#@kt1997m#307.25#307.81
595	не-не-не	не-не-не	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#308.99#309.66
596	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#312.4#312.709
597	из	из	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#312.709#313.018
598	вечеринки	вечеринка	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#313.018#313.327
599	с	с	PROPN	_	_	_	_	_	@kt1997m-words#@kt1997m#313.327#313.636
600	бассейном	бассейн	PROPN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#313.636#313.945
601	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#313.945#314.256
602	а	а	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#316.08#316.465
603	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#316.465#316.85
604	потому	потому	SCONJ	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#316.85#317.235
605	что	что	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#317.235#317.62
606	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#317.62#318.005
607	очень	очень	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#318.005#318.39
608	охуенно	охуенно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#318.39#318.775
609	вписывается	вписываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@kt1997m-words#@kt1997m#318.775#319.16
610	в	в	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#319.16#319.545
611	образ	образ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#319.545#319.93
612	Пошлой	Пошлая	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#319.93#320.315
613	Молли	Молли	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#320.315#320.7
614	очень	очень	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#320.7#321.085
615	прям	прям	PART	_		_	_	_	@kt1997m-words#@kt1997m#321.085#321.47
616	подходит	подходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#321.47#321.855
617	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#321.855#322.24
618	охуенно	охуенно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#322.24#322.63
619	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#322.96#323.475
620	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#323.475#323.99
621	пиздатая	пиздатый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#323.99#324.505
622	телка	телка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#324.505#325.021
623	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#325.021#325.372
624	ж	же	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#325.372#325.723
625	инстаграм	инстаграм	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#325.723#326.074
626	модель	модель	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#326.074#326.426
